date,traffic,referrer,agent_type,agent_type_plus,destination,requests,median_ttfb,upper95_ttfb,upper99_ttfb,total_ttfb
2017-08-07,internal,none,user,bot,SPARQL endpoint,791142,0.015489347257484172,0.032254538607145354,0.16139914499999947,15824.503438000713
2017-11-05,external,internal,spider,bot,SPARQL endpoint,233,0.0034920000000000003,0.19111784999999995,0.3926284499999993,10.828158999999998
2017-06-29,external,internal,spider,bot,SPARQL endpoint,2,0.118468,0.2350387,0.24540054,0.366459
2017-10-21,external,none,user,bot,SPARQL endpoint,53001,0.032519941421917796,0.2108063999999999,1.7891288099999987,13335.079447999995
2017-08-04,external,external,user,user,homepage,133,0.0007245,0.087199,0.10502316999999992,2.848803999999999
2017-05-10,external,external,user,user,LDF endpoint,947,0.107206,0.15467115,0.2036312699999998,106.17400599999999
2017-07-03,external,internal,user,user,SPARQL endpoint,28860,0.10094399999999999,0.603863,9.442901600000063,13552.752879000001
2017-08-27,internal,none,spider,bot,SPARQL endpoint,1093128,0.020046960786385088,0.10884903327555041,1.4296483999999974,102322.63718599969
2017-10-15,internal,none,spider,bot,SPARQL endpoint,1203077,0.023088532937100417,0.12177469884506778,0.8635719999999888,116253.09527199995
2017-07-02,external,external (search engine),user,user,SPARQL endpoint,1358,0.107852,0.19880399999999993,0.3478125000000025,144.216992
2017-08-14,external,unknown,user,user,SPARQL endpoint,15102,0.101844,0.1844919,0.35594971999999897,1746.147997
2017-08-17,external,none,user,user,homepage,2120,0.000466,0.086293,0.09202100000000002,30.187566999999994
2017-10-05,external,none,user,user,homepage,1999,0.0004435,0.08644705,0.09671573,28.377450000000003
2017-10-23,external,external,user,user,LDF endpoint,1,0.182369,0.182369,0.182369,0.182369
2017-05-23,external,none,user,user,LDF endpoint,2,0.098831,0.1167302,0.11832124000000001,0.21755000000000002
2017-06-20,external,none,user,user,SPARQL endpoint,34091,0.107474779296875,0.28487469999999954,1.2000455199999966,5870.745583000001
2017-09-01,internal,none,user,user,SPARQL endpoint,2,0.566621,0.6393653,0.64583146,1.214069
2017-09-19,internal,none,user,user,SPARQL endpoint,2,0.714098,0.8458724,0.85758568,1.5746120000000001
2017-09-21,external,external,user,bot,SPARQL endpoint,1,0.437692,0.437692,0.437692,0.437692
2017-11-07,internal,none,user,user,SPARQL endpoint,749,0.032855,0.4860371499999995,3.082754019999998,236.40036899999998
2017-06-27,external,none,user,bot,SPARQL endpoint,56853,0.0255261875,0.185836275,0.7048342600000016,7054.750670999999
2017-08-07,external,none,spider,bot,homepage,164,0.000613,0.08549799999999999,0.09108203999999992,2.4013910000000003
2017-09-08,internal,none,user,bot,SPARQL endpoint,964995,0.016384056069346543,0.050785907928683933,0.21100764228395089,25391.964386999516
2017-05-13,external,none,spider,bot,LDF endpoint,385630,8.276088848782978e-05,0.08481236607142857,0.13788431388888894,3729.25665200006
2017-05-13,external,unknown,user,user,homepage,8,0.084721,0.0868406,0.08694332,0.43165100000000006
2017-06-10,external,none,spider,bot,SPARQL endpoint,4382460,0.02375859975457012,0.20207433076952497,0.3802381697893187,311900.98095501994
2017-09-09,internal,none,spider,bot,SPARQL endpoint,1162346,0.020829738827419567,0.1728314029512138,2.1365289904888907,135517.42402199985
2017-08-20,external,none,spider,bot,LDF endpoint,397920,8.706016662510629e-05,0.0938749670138889,0.19077010399999983,4571.144045000017
2017-08-20,external,unknown,user,user,homepage,4,0.000115,0.0006274,0.0007086799999999999,0.001175
2017-09-05,external,external,user,user,homepage,134,0.00046,0.0863096,0.10984699999999996,1.9858169999999997
2017-10-26,external,none,spider,bot,LDF endpoint,402122,9.048994171966702e-05,0.12241296823793478,0.21210594897959167,5663.931560000127
2017-10-26,external,unknown,user,user,homepage,3,0.000482,0.07354649999999997,0.08382689999999998,0.08736100000000001
2017-06-11,external,external,user,user,LDF endpoint,9,0.0929895,0.16997679999999993,0.20227456000000002,0.976763
2017-07-26,external,external,user,user,SPARQL endpoint,2164,0.125893,0.9248839999999987,13.066810480000209,1410.821601
2017-08-04,external,internal,user,user,SPARQL endpoint,24706,0.0997169917355372,0.6282476999999921,13.472637219999795,12670.372667
2017-09-28,internal,none,spider,bot,SPARQL endpoint,1175778,0.021660244450077012,0.1667641332758057,1.0716863649999901,117658.86237799998
2017-04-29,external,internal,spider,bot,homepage,14,0.000972,0.15712369999999987,0.22365113999999992,0.879549
2017-08-03,external,external (search engine),user,user,SPARQL endpoint,2523,0.1049155,0.1529698999999999,0.3550775199999999,210.175739
2017-09-18,external,none,user,user,homepage,2279,0.00028,0.08662815,0.09315580000000001,31.668291999999997
2017-10-09,external,external (search engine),user,user,SPARQL endpoint,2616,0.106899,0.29458099999999987,0.3848969600000002,297.5686110000001
2017-11-06,external,none,user,user,homepage,1100,0.000298,0.08666,0.09335,14.460849000000003
2017-07-16,external,external,spider,bot,SPARQL endpoint,13,0.0002275,0.10302245,0.10556369,0.4805100000000001
2017-07-21,external,none,user,user,SPARQL endpoint,16182,0.032045,0.4367195999999998,1.5898736600000025,2335.92333
2017-05-03,external,internal,user,user,homepage,339,0.0756405,0.12264860000000001,0.18706863000000065,24.086664000000003
2017-07-28,external,none,user,bot,SPARQL endpoint,555575,0.11497912542991277,0.2127735031348821,9.207332000000001,154249.69981599995
2017-09-08,external,none,spider,bot,homepage,252,0.000409,0.0854262,0.09017663999999997,1.7824470000000001
2017-10-28,external,external (search engine),user,user,SPARQL endpoint,2163,0.1091365,0.29446654999999994,0.4161961999999997,326.0314870000001
2017-04-30,internal,none,spider,bot,SPARQL endpoint,506757,0.02337963717420562,0.14863013563636335,1.5287646183333323,58900.73252299991
2017-05-02,external,external (search engine),user,user,homepage,105,0.075525,0.14222425,0.2062727,7.5319259999999995
2017-06-05,internal,internal,user,user,SPARQL endpoint,2,0.016645,0.0189697,0.01917634,0.035873
2017-06-14,external,none,spider,bot,LDF endpoint,391640,8.254148687683237e-05,0.08185333333333333,0.14287282222222206,3596.4000719999867
2017-06-14,external,unknown,user,user,homepage,7,0.0856065,0.086829,0.0870474,0.5912480000000001
2017-07-11,external,none,spider,bot,SPARQL endpoint,765016,0.10235916390652246,0.25028479834710715,0.4881185644444427,96556.67201500037
2017-07-29,external,none,spider,bot,SPARQL endpoint,313020,0.000910850606202546,0.28918116,0.8988795999999989,37809.30839900039
2017-08-10,external,internal,user,user,homepage,457,0.000658,0.08847315,0.09457361,10.298825000000003
2017-10-16,external,internal,user,user,homepage,533,0.0002895,0.09037769999999996,0.1087615699999997,10.824366
2017-05-02,external,external,user,user,SPARQL endpoint,1986,0.136681,1.3856490999999953,8.439323459999972,933.9621870000001
2017-09-21,external,none,spider,bot,LDF endpoint,415920,8.631797715865475e-05,0.10336657812500001,0.2142259166666666,5614.671226000109
2017-09-21,external,unknown,user,user,homepage,2,0.000276,0.0008475,0.0008983,0.0011870000000000001
2017-04-27,external,none,user,bot,homepage,4,0.074487,0.111786,0.11901319999999999,0.271805
2017-05-21,external,external (search engine),user,user,homepage,43,0.001596,0.08644734999999999,0.13379270000000001,1.7163510000000004
2017-08-27,external,external,user,user,SPARQL endpoint,3274,0.118845,1.675095999999996,12.748945139999906,2693.027588000001
2017-10-06,external,internal,spider,bot,homepage,9,0.000438,0.0866891,0.08683382,0.176078
2017-10-15,external,external,user,user,SPARQL endpoint,11052,0.018014,6.279217199999994,23.248621599999993,13692.415123999988
2017-05-11,internal,none,user,bot,SPARQL endpoint,1566,0.031901,0.31370229999999977,5.9769029399999605,397.916432
2017-05-15,external,none,user,user,SPARQL endpoint,16970,0.105971125,0.4794655,1.169432099999998,3567.758308
2017-08-07,external,external (search engine),user,user,LDF endpoint,1,0.072831,0.072831,0.072831,0.072831
2017-09-04,external,external (search engine),user,user,SPARQL endpoint,2547,0.106722,0.21552515000000008,0.4622832300000036,263.190698
2017-10-04,external,external,user,bot,SPARQL endpoint,21,0.13092150000000002,0.4059461,0.5145420499999999,4.711359
2017-08-17,external,external,spider,bot,SPARQL endpoint,88,0.00115,8.273697599999998,11.532041400000072,194.105011
2017-08-22,external,none,user,user,SPARQL endpoint,16427,0.034583,0.48443954999999933,1.1699650299999995,3067.3545750000003
2017-10-05,external,external,spider,bot,SPARQL endpoint,11,0.1277455,3.9372198499999973,5.581382370000002,11.634163
2017-10-10,external,none,user,user,SPARQL endpoint,3182,0.091443,1.2914811999999996,17.713225279999982,1717.9477160000008
2017-10-25,external,internal,spider,bot,homepage,11,0.00023799999999999998,0.08529384999999999,0.08531717,0.17380699999999996
2017-10-28,external,none,user,user,SPARQL endpoint,338219,0.11492543049645268,0.24858617916666662,0.360430875,41955.76525100007
2017-05-05,external,none,spider,bot,SPARQL endpoint,631103,0.06570778321916519,0.2819446440265075,3.8450839849999885,149565.34404000128
2017-06-04,external,internal,user,user,homepage,383,0.085481,0.08887415,0.16940319,23.1675
2017-08-29,external,none,user,bot,SPARQL endpoint,1231968,0.01843218337240672,0.09783130642714319,0.5615963083333362,59854.8083610001
2017-10-17,external,none,user,bot,SPARQL endpoint,116164,0.1008144843106996,0.19014379999999975,0.9512769200000002,22365.883982
2017-04-25,external,internal,user,user,SPARQL endpoint,22120,0.13458605555555556,0.467237,10.197525399999998,9558.775598999999
2017-05-31,internal,none,spider,bot,SPARQL endpoint,1038001,0.017072915331263323,0.08554935988140266,1.8615483738271597,95033.22688100007
2017-06-03,external,external (search engine),user,user,homepage,38,0.076011,0.08906170000000001,0.09172448,2.0376899999999996
2017-07-15,external,unknown,user,user,homepage,12,0.08598,0.09075799999999999,0.09414679999999999,0.701356
2017-08-12,external,none,spider,bot,SPARQL endpoint,370672,0.08594198199338322,0.3158746294082837,0.9783685599999682,65581.79860400003
2017-09-11,external,internal,user,user,homepage,542,0.000495,0.08813399999999999,0.10031878000000005,11.986233
2017-09-29,external,internal,user,user,homepage,378,0.000662,0.09159689999999995,0.11112709999999994,9.681397
2017-10-18,external,none,spider,bot,SPARQL endpoint,1500387,0.02008677943606042,0.3152383361089688,6.311883035102033,252941.70720000242
2017-05-21,external,none,user,user,homepage,472,0.075659,0.086679,0.16925588,21.607172999999996
2017-09-10,external,external (search engine),user,user,homepage,38,0.000585,0.08766120000000001,0.09182718000000001,1.1389780000000005
2017-05-10,external,none,user,bot,homepage,15,0.0860435,0.0867605,0.08696569999999999,0.950672
2017-05-28,external,none,user,bot,homepage,3,0.085809,0.0874758,0.08759196000000001,0.259239
2017-06-23,internal,none,user,user,SPARQL endpoint,2,0.349782,0.432735,0.4401086,0.7917339999999999
2017-09-01,external,internal,spider,bot,homepage,5,0.0007715,0.09622125000000001,0.09849705,0.18872999999999998
2017-09-04,external,none,user,user,SPARQL endpoint,13982,0.033254,0.5774366999999999,1.6533465400000016,3319.664074000001
2017-09-10,external,external,user,user,SPARQL endpoint,15015,0.165131,0.89766075,3.0769857500000066,5567.304281000001
2017-09-19,external,internal,spider,bot,homepage,7,0.00018899999999999999,0.0005245999999999998,0.0006321199999999999,0.001755
2017-09-28,external,external,user,user,SPARQL endpoint,51982,0.00045821883718199596,0.9554826999999948,6.683360240000011,17693.22249299993
2017-10-31,external,unknown,user,user,SPARQL endpoint,15873,0.10069875,0.2261748499999992,0.5582054100000005,2043.4921519999998
2017-11-07,external,internal,spider,bot,homepage,21,0.043040999999999996,0.08899245,0.11555929999999998,0.990094
2017-05-11,external,none,spider,bot,homepage,175,0.0009935,0.085351,0.0869475,6.318784000000003
2017-06-12,internal,none,user,bot,SPARQL endpoint,10149,0.016443,0.06981644999999993,1.734454220000004,1934.7515000000005
2017-10-23,external,none,user,bot,homepage,9,0.000186,0.08684995,0.08770278999999999,0.175052
2017-06-13,internal,none,spider,bot,SPARQL endpoint,1230689,0.017082104005203734,0.08071576436888789,1.1949179500000182,83209.48611299996
2017-09-18,external,external,spider,bot,SPARQL endpoint,24,1.800747,4.158573,5.151934439999997,40.99539600000001
2017-09-23,external,none,user,user,SPARQL endpoint,13050,0.0341245,0.7994725,3.100465,3493.3738759999997
2017-11-06,external,external,spider,bot,SPARQL endpoint,6,0.025441,3.263736399999997,4.248243279999998,5.302949999999999
2017-05-03,external,unknown,user,user,LDF endpoint,636,0.000196,0.0884568,0.10372631999999997,15.748277999999999
2017-06-27,external,external,user,user,homepage,104,0.0755,0.0959166,0.11872271999999995,5.003976000000001
2017-07-05,external,internal,user,user,homepage,471,0.004676,0.0889064,0.09323937000000006,20.181114999999995
2017-04-29,external,internal,user,user,LDF endpoint,4,0.000103,0.1890442,0.19061924,0.372386
2017-05-26,external,internal,user,user,SPARQL endpoint,20265,0.0995720546875,0.44402825,6.0079369499999595,7385.747863999998
2017-07-04,external,external (search engine),user,user,homepage,85,0.0025125,0.090835,0.1691684,3.8579180000000006
2017-09-13,external,none,spider,bot,SPARQL endpoint,1100014,0.10021699628622328,0.36123615346880894,0.6186534015384688,149731.68452100005
2017-06-17,external,external,spider,bot,homepage,12,0.000315,0.0854826,0.08581812000000001,0.34337
2017-06-22,external,none,user,user,homepage,582,0.074991,0.09122829999999998,0.16985602,26.256432000000004
2017-10-21,external,internal,user,user,SPARQL endpoint,27048,0.09182560000000001,1.3018011999999959,11.065886000000004,15706.938791999994
2017-06-29,external,none,user,bot,homepage,7,0.0428495,0.1024707,0.10695014,0.372908
2017-07-24,internal,none,user,user,SPARQL endpoint,2,0.403762,0.7659832,0.79818064,1.209992
2017-11-12,external,external,spider,bot,homepage,6,0.000202,0.05985209999999995,0.08010401999999997,0.087172
2017-06-12,external,none,spider,bot,homepage,149,0.0016235,0.16300789999999998,0.16942557,6.384346000000001
2017-07-13,internal,none,user,bot,SPARQL endpoint,1185,0.058179499999999995,18.35774875,28.033618800000003,5441.1514130000005
2017-08-23,external,internal,spider,bot,SPARQL endpoint,22,0.020063,0.03743649999999999,0.06884562000000004,0.388713
2017-10-11,external,internal,spider,bot,SPARQL endpoint,69,9.4e-05,0.08576714999999996,0.11695465000000012,1.041328
2017-07-14,internal,none,spider,bot,SPARQL endpoint,1117962,0.019064380334544637,0.1264200101035044,1.6631399411111005,110412.7850029999
2017-07-01,external,unknown,user,user,SPARQL endpoint,18370,0.10145775,0.186373,0.9085824999999949,2539.870785
2017-07-10,external,external,user,user,homepage,97,0.0013965,0.0900802,0.09991010000000008,3.181753
2017-07-28,external,external,user,user,homepage,214,0.001004,0.0861207,0.08920681999999998,2.088885
2017-05-31,external,external,user,user,SPARQL endpoint,4012,0.102169,0.45952339999999786,3.044955560000027,1169.0116000000003
2017-06-27,external,internal,user,user,SPARQL endpoint,27903,0.10111263907150395,0.5650026999999984,10.639575080000066,13536.553949000001
2017-08-05,external,external (search engine),user,user,homepage,46,0.001743,0.08836979999999998,0.13364247999999992,1.7484389999999996
2017-05-18,internal,none,user,user,SPARQL endpoint,2,0.306003,0.4536696,0.46679552,0.7760800000000001
2017-05-29,external,external (search engine),user,user,LDF endpoint,1,0.127563,0.127563,0.127563,0.127563
2017-07-18,external,external,spider,bot,homepage,5,0.0008135,0.0010205,0.0010313,0.004062
